task,layer,inactive_count,epoch,model
5,layer1,2,1,relu_0.1_method2_sgd
5,layer2,5,1,relu_0.1_method2_sgd
5,layer3,10,1,relu_0.1_method2_sgd
5,layer4,151,1,relu_0.1_method2_sgd
5,conv1,2,2,relu_0.1_method2_sgd
5,layer1,2,2,relu_0.1_method2_sgd
5,layer2,1,2,relu_0.1_method2_sgd
5,layer3,12,2,relu_0.1_method2_sgd
5,layer4,115,2,relu_0.1_method2_sgd
5,conv1,2,3,relu_0.1_method2_sgd
5,layer1,1,3,relu_0.1_method2_sgd
5,layer2,2,3,relu_0.1_method2_sgd
5,layer3,6,3,relu_0.1_method2_sgd
5,layer4,84,3,relu_0.1_method2_sgd
5,conv1,2,4,relu_0.1_method2_sgd
5,layer1,1,4,relu_0.1_method2_sgd
5,layer2,1,4,relu_0.1_method2_sgd
5,layer3,6,4,relu_0.1_method2_sgd
5,layer4,87,4,relu_0.1_method2_sgd
5,conv1,2,5,relu_0.1_method2_sgd
5,layer1,1,5,relu_0.1_method2_sgd
5,layer2,2,5,relu_0.1_method2_sgd
5,layer3,6,5,relu_0.1_method2_sgd
5,layer4,140,5,relu_0.1_method2_sgd
5,conv1,2,6,relu_0.1_method2_sgd
5,layer1,1,6,relu_0.1_method2_sgd
5,layer2,4,6,relu_0.1_method2_sgd
5,layer3,12,6,relu_0.1_method2_sgd
5,layer4,102,6,relu_0.1_method2_sgd
5,conv1,2,7,relu_0.1_method2_sgd
5,layer1,1,7,relu_0.1_method2_sgd
5,layer2,1,7,relu_0.1_method2_sgd
5,layer3,10,7,relu_0.1_method2_sgd
5,layer4,107,7,relu_0.1_method2_sgd
5,conv1,2,8,relu_0.1_method2_sgd
5,layer1,1,8,relu_0.1_method2_sgd
5,layer2,1,8,relu_0.1_method2_sgd
5,layer3,6,8,relu_0.1_method2_sgd
5,layer4,114,8,relu_0.1_method2_sgd
5,conv1,2,9,relu_0.1_method2_sgd
5,layer1,1,9,relu_0.1_method2_sgd
5,layer2,3,9,relu_0.1_method2_sgd
5,layer3,9,9,relu_0.1_method2_sgd
5,layer4,93,9,relu_0.1_method2_sgd
1,conv1,1,0,relu_0.05_method2_sgd
1,layer1,1,0,relu_0.05_method2_sgd
1,layer2,3,0,relu_0.05_method2_sgd
1,layer3,5,0,relu_0.05_method2_sgd
1,layer4,9,0,relu_0.05_method2_sgd
1,conv1,1,1,relu_0.05_method2_sgd
1,layer1,1,1,relu_0.05_method2_sgd
1,layer2,6,1,relu_0.05_method2_sgd
1,layer3,5,1,relu_0.05_method2_sgd
1,layer4,27,1,relu_0.05_method2_sgd
1,conv1,1,2,relu_0.05_method2_sgd
1,layer1,1,2,relu_0.05_method2_sgd
1,layer2,1,2,relu_0.05_method2_sgd
1,layer3,2,2,relu_0.05_method2_sgd
1,layer4,19,2,relu_0.05_method2_sgd
1,conv1,1,3,relu_0.05_method2_sgd
1,layer1,1,3,relu_0.05_method2_sgd
1,layer2,1,3,relu_0.05_method2_sgd
1,layer3,1,3,relu_0.05_method2_sgd
1,layer4,37,3,relu_0.05_method2_sgd
1,conv1,2,4,relu_0.05_method2_sgd
1,layer1,2,4,relu_0.05_method2_sgd
1,layer2,1,4,relu_0.05_method2_sgd
1,layer3,3,4,relu_0.05_method2_sgd
1,layer4,16,4,relu_0.05_method2_sgd
1,conv1,2,5,relu_0.05_method2_sgd
1,layer1,1,5,relu_0.05_method2_sgd
1,layer2,1,5,relu_0.05_method2_sgd
1,layer3,3,5,relu_0.05_method2_sgd
1,layer4,8,5,relu_0.05_method2_sgd
1,conv1,1,6,relu_0.05_method2_sgd
1,layer1,1,6,relu_0.05_method2_sgd
1,layer2,2,6,relu_0.05_method2_sgd
1,layer3,2,6,relu_0.05_method2_sgd
1,layer4,29,6,relu_0.05_method2_sgd
1,conv1,1,7,relu_0.05_method2_sgd
1,layer1,1,7,relu_0.05_method2_sgd
1,layer2,1,7,relu_0.05_method2_sgd
1,layer3,3,7,relu_0.05_method2_sgd
1,layer4,11,7,relu_0.05_method2_sgd
1,conv1,3,8,relu_0.05_method2_sgd
1,layer1,1,8,relu_0.05_method2_sgd
1,layer2,3,8,relu_0.05_method2_sgd
1,layer3,1,8,relu_0.05_method2_sgd
1,layer4,15,8,relu_0.05_method2_sgd
1,conv1,1,9,relu_0.05_method2_sgd
1,layer1,2,9,relu_0.05_method2_sgd
1,layer2,4,9,relu_0.05_method2_sgd
1,layer3,2,9,relu_0.05_method2_sgd
1,layer4,16,9,relu_0.05_method2_sgd
2,conv1,1,0,relu_0.05_method2_sgd
2,layer1,1,0,relu_0.05_method2_sgd
2,layer2,2,0,relu_0.05_method2_sgd
2,layer3,2,0,relu_0.05_method2_sgd
2,layer4,25,0,relu_0.05_method2_sgd
2,conv1,1,1,relu_0.05_method2_sgd
2,layer1,1,1,relu_0.05_method2_sgd
2,layer2,1,1,relu_0.05_method2_sgd
2,layer3,1,1,relu_0.05_method2_sgd
2,layer4,15,1,relu_0.05_method2_sgd
2,conv1,1,2,relu_0.05_method2_sgd
2,layer1,3,2,relu_0.05_method2_sgd
2,layer2,4,2,relu_0.05_method2_sgd
2,layer3,1,2,relu_0.05_method2_sgd
2,layer4,15,2,relu_0.05_method2_sgd
2,conv1,1,3,relu_0.05_method2_sgd
2,layer1,4,3,relu_0.05_method2_sgd
2,layer2,3,3,relu_0.05_method2_sgd
2,layer3,1,3,relu_0.05_method2_sgd
2,layer4,12,3,relu_0.05_method2_sgd
