task,layer,inactive_count,epoch,model
2,layer1,0,5,relu_0.3_method1_adam
2,layer2,0,5,relu_0.3_method1_adam
2,layer3,0,5,relu_0.3_method1_adam
2,layer4,0,5,relu_0.3_method1_adam
2,conv1,32,6,relu_0.3_method1_adam
2,layer1,0,6,relu_0.3_method1_adam
2,layer2,0,6,relu_0.3_method1_adam
2,layer3,0,6,relu_0.3_method1_adam
2,layer4,0,6,relu_0.3_method1_adam
2,conv1,32,7,relu_0.3_method1_adam
2,layer1,0,7,relu_0.3_method1_adam
2,layer2,0,7,relu_0.3_method1_adam
2,layer3,0,7,relu_0.3_method1_adam
2,layer4,0,7,relu_0.3_method1_adam
2,conv1,31,8,relu_0.3_method1_adam
2,layer1,0,8,relu_0.3_method1_adam
2,layer2,0,8,relu_0.3_method1_adam
2,layer3,0,8,relu_0.3_method1_adam
2,layer4,0,8,relu_0.3_method1_adam
2,conv1,32,9,relu_0.3_method1_adam
2,layer1,0,9,relu_0.3_method1_adam
2,layer2,0,9,relu_0.3_method1_adam
2,layer3,0,9,relu_0.3_method1_adam
2,layer4,0,9,relu_0.3_method1_adam
3,conv1,40,0,relu_0.3_method1_adam
3,layer1,0,0,relu_0.3_method1_adam
3,layer2,0,0,relu_0.3_method1_adam
3,layer3,0,0,relu_0.3_method1_adam
3,layer4,115,0,relu_0.3_method1_adam
3,conv1,36,1,relu_0.3_method1_adam
3,layer1,0,1,relu_0.3_method1_adam
3,layer2,0,1,relu_0.3_method1_adam
3,layer3,0,1,relu_0.3_method1_adam
3,layer4,51,1,relu_0.3_method1_adam
3,conv1,38,2,relu_0.3_method1_adam
3,layer1,0,2,relu_0.3_method1_adam
3,layer2,0,2,relu_0.3_method1_adam
3,layer3,0,2,relu_0.3_method1_adam
3,layer4,101,2,relu_0.3_method1_adam
3,conv1,38,3,relu_0.3_method1_adam
3,layer1,0,3,relu_0.3_method1_adam
3,layer2,0,3,relu_0.3_method1_adam
3,layer3,0,3,relu_0.3_method1_adam
3,layer4,109,3,relu_0.3_method1_adam
3,conv1,39,4,relu_0.3_method1_adam
3,layer1,0,4,relu_0.3_method1_adam
3,layer2,0,4,relu_0.3_method1_adam
3,layer3,0,4,relu_0.3_method1_adam
3,layer4,122,4,relu_0.3_method1_adam
3,conv1,39,5,relu_0.3_method1_adam
3,layer1,0,5,relu_0.3_method1_adam
3,layer2,0,5,relu_0.3_method1_adam
3,layer3,0,5,relu_0.3_method1_adam
3,layer4,111,5,relu_0.3_method1_adam
3,conv1,38,6,relu_0.3_method1_adam
3,layer1,0,6,relu_0.3_method1_adam
3,layer2,0,6,relu_0.3_method1_adam
3,layer3,0,6,relu_0.3_method1_adam
3,layer4,138,6,relu_0.3_method1_adam
3,conv1,38,7,relu_0.3_method1_adam
3,layer1,0,7,relu_0.3_method1_adam
3,layer2,0,7,relu_0.3_method1_adam
3,layer3,0,7,relu_0.3_method1_adam
3,layer4,77,7,relu_0.3_method1_adam
3,conv1,40,8,relu_0.3_method1_adam
3,layer1,0,8,relu_0.3_method1_adam
3,layer2,0,8,relu_0.3_method1_adam
3,layer3,0,8,relu_0.3_method1_adam
3,layer4,81,8,relu_0.3_method1_adam
3,conv1,39,9,relu_0.3_method1_adam
3,layer1,0,9,relu_0.3_method1_adam
3,layer2,0,9,relu_0.3_method1_adam
3,layer3,0,9,relu_0.3_method1_adam
3,layer4,93,9,relu_0.3_method1_adam
4,conv1,44,0,relu_0.3_method1_adam
4,layer1,0,0,relu_0.3_method1_adam
4,layer2,0,0,relu_0.3_method1_adam
4,layer3,0,0,relu_0.3_method1_adam
4,layer4,65,0,relu_0.3_method1_adam
4,conv1,44,1,relu_0.3_method1_adam
4,layer1,0,1,relu_0.3_method1_adam
4,layer2,0,1,relu_0.3_method1_adam
4,layer3,0,1,relu_0.3_method1_adam
4,layer4,42,1,relu_0.3_method1_adam
4,conv1,44,2,relu_0.3_method1_adam
4,layer1,0,2,relu_0.3_method1_adam
4,layer2,0,2,relu_0.3_method1_adam
4,layer3,0,2,relu_0.3_method1_adam
4,layer4,71,2,relu_0.3_method1_adam
4,conv1,44,3,relu_0.3_method1_adam
4,layer1,0,3,relu_0.3_method1_adam
4,layer2,0,3,relu_0.3_method1_adam
