task,layer,inactive_count,epoch,model
1,layer4,10,9,relu_0.05_win10_method2_adam
2,conv1,2,0,relu_0.05_win10_method2_adam
2,layer1,1,0,relu_0.05_win10_method2_adam
2,layer2,2,0,relu_0.05_win10_method2_adam
2,layer3,2,0,relu_0.05_win10_method2_adam
2,layer4,3,0,relu_0.05_win10_method2_adam
2,conv1,2,1,relu_0.05_win10_method2_adam
2,layer1,1,1,relu_0.05_win10_method2_adam
2,layer2,4,1,relu_0.05_win10_method2_adam
2,layer3,4,1,relu_0.05_win10_method2_adam
2,layer4,2,1,relu_0.05_win10_method2_adam
2,conv1,1,2,relu_0.05_win10_method2_adam
2,layer1,1,2,relu_0.05_win10_method2_adam
2,layer2,3,2,relu_0.05_win10_method2_adam
2,layer3,1,2,relu_0.05_win10_method2_adam
2,layer4,4,2,relu_0.05_win10_method2_adam
2,conv1,1,3,relu_0.05_win10_method2_adam
2,layer1,1,3,relu_0.05_win10_method2_adam
2,layer2,1,3,relu_0.05_win10_method2_adam
2,layer3,1,3,relu_0.05_win10_method2_adam
2,layer4,14,3,relu_0.05_win10_method2_adam
2,conv1,2,4,relu_0.05_win10_method2_adam
2,layer1,1,4,relu_0.05_win10_method2_adam
2,layer2,2,4,relu_0.05_win10_method2_adam
2,layer3,2,4,relu_0.05_win10_method2_adam
2,layer4,3,4,relu_0.05_win10_method2_adam
2,conv1,2,5,relu_0.05_win10_method2_adam
2,layer1,1,5,relu_0.05_win10_method2_adam
2,layer2,1,5,relu_0.05_win10_method2_adam
2,layer3,2,5,relu_0.05_win10_method2_adam
2,layer4,3,5,relu_0.05_win10_method2_adam
2,conv1,1,6,relu_0.05_win10_method2_adam
2,layer1,1,6,relu_0.05_win10_method2_adam
2,layer2,1,6,relu_0.05_win10_method2_adam
2,layer3,4,6,relu_0.05_win10_method2_adam
2,layer4,2,6,relu_0.05_win10_method2_adam
2,conv1,4,7,relu_0.05_win10_method2_adam
2,layer1,2,7,relu_0.05_win10_method2_adam
2,layer2,1,7,relu_0.05_win10_method2_adam
2,layer3,7,7,relu_0.05_win10_method2_adam
2,layer4,4,7,relu_0.05_win10_method2_adam
2,conv1,2,8,relu_0.05_win10_method2_adam
2,layer1,2,8,relu_0.05_win10_method2_adam
2,layer2,2,8,relu_0.05_win10_method2_adam
2,layer3,5,8,relu_0.05_win10_method2_adam
2,layer4,5,8,relu_0.05_win10_method2_adam
2,conv1,1,9,relu_0.05_win10_method2_adam
2,layer1,1,9,relu_0.05_win10_method2_adam
2,layer2,1,9,relu_0.05_win10_method2_adam
2,layer3,3,9,relu_0.05_win10_method2_adam
2,layer4,4,9,relu_0.05_win10_method2_adam
3,conv1,2,0,relu_0.05_win10_method2_adam
3,layer1,1,0,relu_0.05_win10_method2_adam
3,layer2,1,0,relu_0.05_win10_method2_adam
3,layer3,1,0,relu_0.05_win10_method2_adam
3,layer4,216,0,relu_0.05_win10_method2_adam
3,conv1,2,1,relu_0.05_win10_method2_adam
3,layer1,2,1,relu_0.05_win10_method2_adam
3,layer2,1,1,relu_0.05_win10_method2_adam
3,layer3,2,1,relu_0.05_win10_method2_adam
3,layer4,188,1,relu_0.05_win10_method2_adam
3,conv1,2,2,relu_0.05_win10_method2_adam
3,layer1,2,2,relu_0.05_win10_method2_adam
3,layer2,4,2,relu_0.05_win10_method2_adam
3,layer3,2,2,relu_0.05_win10_method2_adam
3,layer4,193,2,relu_0.05_win10_method2_adam
3,conv1,1,3,relu_0.05_win10_method2_adam
3,layer1,1,3,relu_0.05_win10_method2_adam
3,layer2,2,3,relu_0.05_win10_method2_adam
3,layer3,1,3,relu_0.05_win10_method2_adam
3,layer4,112,3,relu_0.05_win10_method2_adam
3,conv1,1,4,relu_0.05_win10_method2_adam
3,layer1,1,4,relu_0.05_win10_method2_adam
3,layer2,3,4,relu_0.05_win10_method2_adam
3,layer3,2,4,relu_0.05_win10_method2_adam
3,layer4,109,4,relu_0.05_win10_method2_adam
3,conv1,2,5,relu_0.05_win10_method2_adam
3,layer1,2,5,relu_0.05_win10_method2_adam
3,layer2,3,5,relu_0.05_win10_method2_adam
3,layer3,2,5,relu_0.05_win10_method2_adam
3,layer4,81,5,relu_0.05_win10_method2_adam
3,conv1,2,6,relu_0.05_win10_method2_adam
3,layer1,2,6,relu_0.05_win10_method2_adam
3,layer2,2,6,relu_0.05_win10_method2_adam
3,layer3,4,6,relu_0.05_win10_method2_adam
3,layer4,93,6,relu_0.05_win10_method2_adam
3,conv1,2,7,relu_0.05_win10_method2_adam
3,layer1,2,7,relu_0.05_win10_method2_adam
3,layer2,2,7,relu_0.05_win10_method2_adam
3,layer3,6,7,relu_0.05_win10_method2_adam
3,layer4,79,7,relu_0.05_win10_method2_adam
3,conv1,2,8,relu_0.05_win10_method2_adam
3,layer1,2,8,relu_0.05_win10_method2_adam
3,layer2,1,8,relu_0.05_win10_method2_adam
3,layer3,1,8,relu_0.05_win10_method2_adam
3,layer4,55,8,relu_0.05_win10_method2_adam
3,conv1,1,9,relu_0.05_win10_method2_adam
3,layer1,1,9,relu_0.05_win10_method2_adam
3,layer2,1,9,relu_0.05_win10_method2_adam
3,layer3,3,9,relu_0.05_win10_method2_adam
3,layer4,77,9,relu_0.05_win10_method2_adam
4,conv1,1,0,relu_0.05_win10_method2_adam
4,layer1,1,0,relu_0.05_win10_method2_adam
4,layer2,4,0,relu_0.05_win10_method2_adam
4,layer3,2,0,relu_0.05_win10_method2_adam
4,layer4,318,0,relu_0.05_win10_method2_adam
4,conv1,1,1,relu_0.05_win10_method2_adam
4,layer1,2,1,relu_0.05_win10_method2_adam
4,layer2,6,1,relu_0.05_win10_method2_adam
4,layer3,2,1,relu_0.05_win10_method2_adam
4,layer4,274,1,relu_0.05_win10_method2_adam
4,conv1,1,2,relu_0.05_win10_method2_adam
4,layer1,1,2,relu_0.05_win10_method2_adam
4,layer2,7,2,relu_0.05_win10_method2_adam
4,layer3,2,2,relu_0.05_win10_method2_adam
4,layer4,273,2,relu_0.05_win10_method2_adam
4,conv1,1,3,relu_0.05_win10_method2_adam
4,layer1,3,3,relu_0.05_win10_method2_adam
4,layer2,1,3,relu_0.05_win10_method2_adam
4,layer3,2,3,relu_0.05_win10_method2_adam
4,layer4,309,3,relu_0.05_win10_method2_adam
4,conv1,1,4,relu_0.05_win10_method2_adam
4,layer1,3,4,relu_0.05_win10_method2_adam
4,layer2,2,4,relu_0.05_win10_method2_adam
4,layer3,1,4,relu_0.05_win10_method2_adam
4,layer4,207,4,relu_0.05_win10_method2_adam
4,conv1,1,5,relu_0.05_win10_method2_adam
4,layer1,2,5,relu_0.05_win10_method2_adam
4,layer2,1,5,relu_0.05_win10_method2_adam
4,layer3,2,5,relu_0.05_win10_method2_adam
4,layer4,204,5,relu_0.05_win10_method2_adam
4,conv1,1,6,relu_0.05_win10_method2_adam
4,layer1,2,6,relu_0.05_win10_method2_adam
4,layer2,1,6,relu_0.05_win10_method2_adam
4,layer3,1,6,relu_0.05_win10_method2_adam
4,layer4,249,6,relu_0.05_win10_method2_adam
4,conv1,1,7,relu_0.05_win10_method2_adam
4,layer1,2,7,relu_0.05_win10_method2_adam
4,layer2,1,7,relu_0.05_win10_method2_adam
4,layer3,1,7,relu_0.05_win10_method2_adam
4,layer4,188,7,relu_0.05_win10_method2_adam
4,conv1,1,8,relu_0.05_win10_method2_adam
4,layer1,4,8,relu_0.05_win10_method2_adam
4,layer2,1,8,relu_0.05_win10_method2_adam
4,layer3,3,8,relu_0.05_win10_method2_adam
4,layer4,189,8,relu_0.05_win10_method2_adam
4,conv1,1,9,relu_0.05_win10_method2_adam
4,layer1,4,9,relu_0.05_win10_method2_adam
4,layer2,2,9,relu_0.05_win10_method2_adam
4,layer3,2,9,relu_0.05_win10_method2_adam
4,layer4,158,9,relu_0.05_win10_method2_adam
5,conv1,1,0,relu_0.05_win10_method2_adam
5,layer1,2,0,relu_0.05_win10_method2_adam
5,layer2,1,0,relu_0.05_win10_method2_adam
5,layer3,1,0,relu_0.05_win10_method2_adam
5,layer4,421,0,relu_0.05_win10_method2_adam
5,conv1,1,1,relu_0.05_win10_method2_adam
5,layer1,1,1,relu_0.05_win10_method2_adam
5,layer2,3,1,relu_0.05_win10_method2_adam
5,layer3,2,1,relu_0.05_win10_method2_adam
5,layer4,405,1,relu_0.05_win10_method2_adam
5,conv1,1,2,relu_0.05_win10_method2_adam
5,layer1,1,2,relu_0.05_win10_method2_adam
5,layer2,3,2,relu_0.05_win10_method2_adam
5,layer3,3,2,relu_0.05_win10_method2_adam
5,layer4,382,2,relu_0.05_win10_method2_adam
5,conv1,1,3,relu_0.05_win10_method2_adam
5,layer1,1,3,relu_0.05_win10_method2_adam
5,layer2,4,3,relu_0.05_win10_method2_adam
5,layer3,1,3,relu_0.05_win10_method2_adam
5,layer4,353,3,relu_0.05_win10_method2_adam
5,conv1,1,4,relu_0.05_win10_method2_adam
5,layer1,2,4,relu_0.05_win10_method2_adam
5,layer2,3,4,relu_0.05_win10_method2_adam
5,layer3,2,4,relu_0.05_win10_method2_adam
5,layer4,333,4,relu_0.05_win10_method2_adam
5,conv1,1,5,relu_0.05_win10_method2_adam
5,layer1,2,5,relu_0.05_win10_method2_adam
5,layer2,1,5,relu_0.05_win10_method2_adam
5,layer3,12,5,relu_0.05_win10_method2_adam
5,layer4,342,5,relu_0.05_win10_method2_adam
5,conv1,1,6,relu_0.05_win10_method2_adam
5,layer1,2,6,relu_0.05_win10_method2_adam
5,layer2,3,6,relu_0.05_win10_method2_adam
5,layer3,2,6,relu_0.05_win10_method2_adam
5,layer4,300,6,relu_0.05_win10_method2_adam
5,conv1,1,7,relu_0.05_win10_method2_adam
5,layer1,3,7,relu_0.05_win10_method2_adam
5,layer2,4,7,relu_0.05_win10_method2_adam
5,layer3,6,7,relu_0.05_win10_method2_adam
5,layer4,288,7,relu_0.05_win10_method2_adam
5,conv1,1,8,relu_0.05_win10_method2_adam
5,layer1,3,8,relu_0.05_win10_method2_adam
5,layer2,4,8,relu_0.05_win10_method2_adam
5,layer3,5,8,relu_0.05_win10_method2_adam
5,layer4,245,8,relu_0.05_win10_method2_adam
5,conv1,1,9,relu_0.05_win10_method2_adam
5,layer1,1,9,relu_0.05_win10_method2_adam
5,layer2,1,9,relu_0.05_win10_method2_adam
5,layer3,6,9,relu_0.05_win10_method2_adam
5,layer4,130,9,relu_0.05_win10_method2_adam
1,conv1,1,0,relu_0.05_win3_method2_sgd
1,layer1,1,0,relu_0.05_win3_method2_sgd
1,layer2,3,0,relu_0.05_win3_method2_sgd
1,layer3,5,0,relu_0.05_win3_method2_sgd
1,layer4,9,0,relu_0.05_win3_method2_sgd
1,conv1,1,1,relu_0.05_win3_method2_sgd
1,layer1,1,1,relu_0.05_win3_method2_sgd
1,layer2,6,1,relu_0.05_win3_method2_sgd
1,layer3,5,1,relu_0.05_win3_method2_sgd
1,layer4,27,1,relu_0.05_win3_method2_sgd
1,conv1,1,2,relu_0.05_win3_method2_sgd
1,layer1,1,2,relu_0.05_win3_method2_sgd
1,layer2,1,2,relu_0.05_win3_method2_sgd
1,layer3,2,2,relu_0.05_win3_method2_sgd
1,layer4,19,2,relu_0.05_win3_method2_sgd
1,conv1,1,3,relu_0.05_win3_method2_sgd
1,layer1,1,3,relu_0.05_win3_method2_sgd
1,layer2,1,3,relu_0.05_win3_method2_sgd
1,layer3,1,3,relu_0.05_win3_method2_sgd
1,layer4,37,3,relu_0.05_win3_method2_sgd
1,conv1,2,4,relu_0.05_win3_method2_sgd
1,layer1,2,4,relu_0.05_win3_method2_sgd
1,layer2,1,4,relu_0.05_win3_method2_sgd
1,layer3,3,4,relu_0.05_win3_method2_sgd
1,layer4,16,4,relu_0.05_win3_method2_sgd
1,conv1,2,5,relu_0.05_win3_method2_sgd
1,layer1,1,5,relu_0.05_win3_method2_sgd
1,layer2,1,5,relu_0.05_win3_method2_sgd
1,layer3,3,5,relu_0.05_win3_method2_sgd
1,layer4,8,5,relu_0.05_win3_method2_sgd
1,conv1,1,6,relu_0.05_win3_method2_sgd
1,layer1,1,6,relu_0.05_win3_method2_sgd
1,layer2,2,6,relu_0.05_win3_method2_sgd
1,layer3,2,6,relu_0.05_win3_method2_sgd
1,layer4,29,6,relu_0.05_win3_method2_sgd
