task,layer,inactive_count,epoch,model
1,conv1,1,0,relu_0.1_method1_adam
1,layer1,5,0,relu_0.1_method1_adam
1,layer2,1,0,relu_0.1_method1_adam
1,layer3,2,0,relu_0.1_method1_adam
1,layer4,12,0,relu_0.1_method1_adam
1,conv1,3,1,relu_0.1_method1_adam
1,layer1,4,1,relu_0.1_method1_adam
1,layer2,4,1,relu_0.1_method1_adam
1,layer3,2,1,relu_0.1_method1_adam
1,layer4,3,1,relu_0.1_method1_adam
1,conv1,4,2,relu_0.1_method1_adam
1,layer1,1,2,relu_0.1_method1_adam
1,layer2,1,2,relu_0.1_method1_adam
1,layer3,3,2,relu_0.1_method1_adam
1,layer4,16,2,relu_0.1_method1_adam
1,conv1,3,3,relu_0.1_method1_adam
1,layer1,4,3,relu_0.1_method1_adam
1,layer2,2,3,relu_0.1_method1_adam
1,layer3,2,3,relu_0.1_method1_adam
1,layer4,20,3,relu_0.1_method1_adam
1,conv1,1,4,relu_0.1_method1_adam
1,layer1,5,4,relu_0.1_method1_adam
1,layer2,1,4,relu_0.1_method1_adam
1,layer3,2,4,relu_0.1_method1_adam
1,layer4,34,4,relu_0.1_method1_adam
1,conv1,1,5,relu_0.1_method1_adam
1,layer1,2,5,relu_0.1_method1_adam
1,layer2,2,5,relu_0.1_method1_adam
1,layer3,1,5,relu_0.1_method1_adam
1,layer4,26,5,relu_0.1_method1_adam
1,conv1,2,6,relu_0.1_method1_adam
1,layer1,1,6,relu_0.1_method1_adam
1,layer2,2,6,relu_0.1_method1_adam
1,layer3,1,6,relu_0.1_method1_adam
1,layer4,12,6,relu_0.1_method1_adam
1,conv1,4,7,relu_0.1_method1_adam
1,layer1,1,7,relu_0.1_method1_adam
1,layer2,1,7,relu_0.1_method1_adam
1,layer3,1,7,relu_0.1_method1_adam
1,layer4,20,7,relu_0.1_method1_adam
1,conv1,3,8,relu_0.1_method1_adam
1,layer1,1,8,relu_0.1_method1_adam
1,layer2,6,8,relu_0.1_method1_adam
1,layer3,1,8,relu_0.1_method1_adam
1,layer4,18,8,relu_0.1_method1_adam
1,conv1,2,9,relu_0.1_method1_adam
1,layer1,1,9,relu_0.1_method1_adam
1,layer2,1,9,relu_0.1_method1_adam
1,layer3,1,9,relu_0.1_method1_adam
1,layer4,19,9,relu_0.1_method1_adam
2,conv1,3,0,relu_0.1_method1_adam
2,layer1,1,0,relu_0.1_method1_adam
2,layer2,3,0,relu_0.1_method1_adam
2,layer3,7,0,relu_0.1_method1_adam
2,layer4,42,0,relu_0.1_method1_adam
2,conv1,2,1,relu_0.1_method1_adam
2,layer1,2,1,relu_0.1_method1_adam
2,layer2,5,1,relu_0.1_method1_adam
2,layer3,2,1,relu_0.1_method1_adam
2,layer4,20,1,relu_0.1_method1_adam
2,conv1,3,2,relu_0.1_method1_adam
2,layer1,1,2,relu_0.1_method1_adam
2,layer2,4,2,relu_0.1_method1_adam
2,layer3,1,2,relu_0.1_method1_adam
2,layer4,23,2,relu_0.1_method1_adam
2,conv1,1,3,relu_0.1_method1_adam
2,layer1,2,3,relu_0.1_method1_adam
2,layer2,4,3,relu_0.1_method1_adam
2,layer3,6,3,relu_0.1_method1_adam
2,layer4,23,3,relu_0.1_method1_adam
2,conv1,2,4,relu_0.1_method1_adam
2,layer1,1,4,relu_0.1_method1_adam
2,layer2,3,4,relu_0.1_method1_adam
2,layer3,4,4,relu_0.1_method1_adam
2,layer4,26,4,relu_0.1_method1_adam
2,conv1,2,5,relu_0.1_method1_adam
2,layer1,2,5,relu_0.1_method1_adam
2,layer2,3,5,relu_0.1_method1_adam
2,layer3,7,5,relu_0.1_method1_adam
2,layer4,20,5,relu_0.1_method1_adam
2,conv1,2,6,relu_0.1_method1_adam
2,layer1,2,6,relu_0.1_method1_adam
2,layer2,2,6,relu_0.1_method1_adam
2,layer3,3,6,relu_0.1_method1_adam
2,layer4,20,6,relu_0.1_method1_adam
2,conv1,3,7,relu_0.1_method1_adam
2,layer1,2,7,relu_0.1_method1_adam
2,layer2,2,7,relu_0.1_method1_adam
2,layer3,5,7,relu_0.1_method1_adam
2,layer4,19,7,relu_0.1_method1_adam
2,conv1,3,8,relu_0.1_method1_adam
2,layer1,2,8,relu_0.1_method1_adam
2,layer2,4,8,relu_0.1_method1_adam
2,layer3,5,8,relu_0.1_method1_adam
2,layer4,22,8,relu_0.1_method1_adam
2,conv1,2,9,relu_0.1_method1_adam
2,layer1,2,9,relu_0.1_method1_adam
2,layer2,3,9,relu_0.1_method1_adam
2,layer3,17,9,relu_0.1_method1_adam
2,layer4,13,9,relu_0.1_method1_adam
3,conv1,1,0,relu_0.1_method1_adam
3,layer1,2,0,relu_0.1_method1_adam
3,layer2,7,0,relu_0.1_method1_adam
3,layer3,9,0,relu_0.1_method1_adam
3,layer4,270,0,relu_0.1_method1_adam
3,conv1,1,1,relu_0.1_method1_adam
3,layer1,2,1,relu_0.1_method1_adam
3,layer2,6,1,relu_0.1_method1_adam
3,layer3,5,1,relu_0.1_method1_adam
3,layer4,274,1,relu_0.1_method1_adam
3,conv1,1,2,relu_0.1_method1_adam
3,layer1,1,2,relu_0.1_method1_adam
3,layer2,4,2,relu_0.1_method1_adam
3,layer3,9,2,relu_0.1_method1_adam
3,layer4,243,2,relu_0.1_method1_adam
3,conv1,1,3,relu_0.1_method1_adam
3,layer1,2,3,relu_0.1_method1_adam
3,layer2,10,3,relu_0.1_method1_adam
3,layer3,10,3,relu_0.1_method1_adam
3,layer4,215,3,relu_0.1_method1_adam
3,conv1,1,4,relu_0.1_method1_adam
3,layer1,2,4,relu_0.1_method1_adam
3,layer2,10,4,relu_0.1_method1_adam
3,layer3,1,4,relu_0.1_method1_adam
3,layer4,225,4,relu_0.1_method1_adam
3,conv1,1,5,relu_0.1_method1_adam
3,layer1,2,5,relu_0.1_method1_adam
3,layer2,5,5,relu_0.1_method1_adam
3,layer3,2,5,relu_0.1_method1_adam
3,layer4,220,5,relu_0.1_method1_adam
3,conv1,1,6,relu_0.1_method1_adam
3,layer1,1,6,relu_0.1_method1_adam
3,layer2,8,6,relu_0.1_method1_adam
3,layer3,5,6,relu_0.1_method1_adam
3,layer4,208,6,relu_0.1_method1_adam
3,conv1,1,7,relu_0.1_method1_adam
3,layer1,2,7,relu_0.1_method1_adam
3,layer2,7,7,relu_0.1_method1_adam
3,layer3,4,7,relu_0.1_method1_adam
3,layer4,143,7,relu_0.1_method1_adam
3,conv1,1,8,relu_0.1_method1_adam
3,layer1,1,8,relu_0.1_method1_adam
3,layer2,6,8,relu_0.1_method1_adam
3,layer3,10,8,relu_0.1_method1_adam
3,layer4,190,8,relu_0.1_method1_adam
3,conv1,1,9,relu_0.1_method1_adam
3,layer1,2,9,relu_0.1_method1_adam
3,layer2,5,9,relu_0.1_method1_adam
3,layer3,2,9,relu_0.1_method1_adam
3,layer4,143,9,relu_0.1_method1_adam
4,conv1,1,0,relu_0.1_method1_adam
4,layer1,2,0,relu_0.1_method1_adam
4,layer2,4,0,relu_0.1_method1_adam
4,layer3,21,0,relu_0.1_method1_adam
4,layer4,271,0,relu_0.1_method1_adam
4,conv1,1,1,relu_0.1_method1_adam
4,layer1,1,1,relu_0.1_method1_adam
4,layer2,8,1,relu_0.1_method1_adam
4,layer3,12,1,relu_0.1_method1_adam
4,layer4,278,1,relu_0.1_method1_adam
4,conv1,1,2,relu_0.1_method1_adam
4,layer1,2,2,relu_0.1_method1_adam
4,layer2,7,2,relu_0.1_method1_adam
4,layer3,5,2,relu_0.1_method1_adam
4,layer4,201,2,relu_0.1_method1_adam
4,conv1,1,3,relu_0.1_method1_adam
4,layer1,3,3,relu_0.1_method1_adam
4,layer2,6,3,relu_0.1_method1_adam
4,layer3,2,3,relu_0.1_method1_adam
4,layer4,244,3,relu_0.1_method1_adam
4,conv1,1,4,relu_0.1_method1_adam
4,layer1,2,4,relu_0.1_method1_adam
4,layer2,4,4,relu_0.1_method1_adam
4,layer3,8,4,relu_0.1_method1_adam
4,layer4,199,4,relu_0.1_method1_adam
4,conv1,1,5,relu_0.1_method1_adam
4,layer1,2,5,relu_0.1_method1_adam
4,layer2,4,5,relu_0.1_method1_adam
4,layer3,7,5,relu_0.1_method1_adam
4,layer4,149,5,relu_0.1_method1_adam
4,conv1,1,6,relu_0.1_method1_adam
4,layer1,3,6,relu_0.1_method1_adam
4,layer2,4,6,relu_0.1_method1_adam
4,layer3,8,6,relu_0.1_method1_adam
4,layer4,168,6,relu_0.1_method1_adam
4,conv1,1,7,relu_0.1_method1_adam
4,layer1,4,7,relu_0.1_method1_adam
4,layer2,6,7,relu_0.1_method1_adam
4,layer3,8,7,relu_0.1_method1_adam
4,layer4,166,7,relu_0.1_method1_adam
4,conv1,1,8,relu_0.1_method1_adam
4,layer1,2,8,relu_0.1_method1_adam
4,layer2,7,8,relu_0.1_method1_adam
4,layer3,7,8,relu_0.1_method1_adam
4,layer4,110,8,relu_0.1_method1_adam
4,conv1,1,9,relu_0.1_method1_adam
4,layer1,2,9,relu_0.1_method1_adam
4,layer2,3,9,relu_0.1_method1_adam
4,layer3,5,9,relu_0.1_method1_adam
4,layer4,131,9,relu_0.1_method1_adam
5,conv1,1,0,relu_0.1_method1_adam
5,layer1,2,0,relu_0.1_method1_adam
5,layer2,4,0,relu_0.1_method1_adam
5,layer3,5,0,relu_0.1_method1_adam
5,layer4,469,0,relu_0.1_method1_adam
5,conv1,1,1,relu_0.1_method1_adam
