model,num_tasks_seen,task,metric_type,accuracy
silu_0.2_ghada_adam,2,1,Task-IL,81.6
silu_0.2_ghada_adam,2,avg,Class-IL,40.8
silu_0.2_ghada_adam,2,avg,Task-IL,79.22
silu_0.2_ghada_adam,3,0,Class-IL,0.0
silu_0.2_ghada_adam,3,0,Task-IL,56.89999999999999
silu_0.2_ghada_adam,3,1,Class-IL,0.0
silu_0.2_ghada_adam,3,1,Task-IL,58.85
silu_0.2_ghada_adam,3,2,Class-IL,91.35
silu_0.2_ghada_adam,3,2,Task-IL,91.35
silu_0.2_ghada_adam,3,avg,Class-IL,30.45
silu_0.2_ghada_adam,3,avg,Task-IL,69.03
silu_0.2_ghada_adam,4,0,Class-IL,0.0
silu_0.2_ghada_adam,4,0,Task-IL,51.65
silu_0.2_ghada_adam,4,1,Class-IL,0.0
silu_0.2_ghada_adam,4,1,Task-IL,49.75
silu_0.2_ghada_adam,4,2,Class-IL,17.849999999999998
silu_0.2_ghada_adam,4,2,Task-IL,51.800000000000004
silu_0.2_ghada_adam,4,3,Class-IL,53.449999999999996
silu_0.2_ghada_adam,4,3,Task-IL,95.65
silu_0.2_ghada_adam,4,avg,Class-IL,17.82
silu_0.2_ghada_adam,4,avg,Task-IL,62.21
silu_0.2_ghada_adam,5,0,Class-IL,0.0
silu_0.2_ghada_adam,5,0,Task-IL,50.0
silu_0.2_ghada_adam,5,1,Class-IL,0.0
silu_0.2_ghada_adam,5,1,Task-IL,54.0
silu_0.2_ghada_adam,5,2,Class-IL,0.0
silu_0.2_ghada_adam,5,2,Task-IL,43.9
silu_0.2_ghada_adam,5,3,Class-IL,1.35
silu_0.2_ghada_adam,5,3,Task-IL,47.25
silu_0.2_ghada_adam,5,4,Class-IL,76.0
silu_0.2_ghada_adam,5,4,Task-IL,92.2
silu_0.2_ghada_adam,5,avg,Class-IL,15.47
silu_0.2_ghada_adam,5,avg,Task-IL,57.47
silu_0.2_ours_adam,1,0,Class-IL,96.0
silu_0.2_ours_adam,1,0,Task-IL,96.0
silu_0.2_ours_adam,1,avg,Class-IL,96.0
silu_0.2_ours_adam,1,avg,Task-IL,96.0
silu_0.2_ours_adam,2,0,Class-IL,0.0
silu_0.2_ours_adam,2,0,Task-IL,76.85
silu_0.2_ours_adam,2,1,Class-IL,81.6
silu_0.2_ours_adam,2,1,Task-IL,81.6
silu_0.2_ours_adam,2,avg,Class-IL,40.8
silu_0.2_ours_adam,2,avg,Task-IL,79.22
silu_0.2_ours_adam,3,0,Class-IL,0.0
silu_0.2_ours_adam,3,0,Task-IL,56.89999999999999
silu_0.2_ours_adam,3,1,Class-IL,0.0
silu_0.2_ours_adam,3,1,Task-IL,58.85
silu_0.2_ours_adam,3,2,Class-IL,91.35
silu_0.2_ours_adam,3,2,Task-IL,91.35
silu_0.2_ours_adam,3,avg,Class-IL,30.45
silu_0.2_ours_adam,3,avg,Task-IL,69.03
silu_0.2_ours_adam,4,0,Class-IL,0.0
silu_0.2_ours_adam,4,0,Task-IL,51.65
silu_0.2_ours_adam,4,1,Class-IL,0.0
silu_0.2_ours_adam,4,1,Task-IL,49.75
silu_0.2_ours_adam,4,2,Class-IL,17.849999999999998
silu_0.2_ours_adam,4,2,Task-IL,51.800000000000004
silu_0.2_ours_adam,4,3,Class-IL,53.449999999999996
silu_0.2_ours_adam,4,3,Task-IL,95.65
silu_0.2_ours_adam,4,avg,Class-IL,17.82
silu_0.2_ours_adam,4,avg,Task-IL,62.21
silu_0.2_ours_adam,5,0,Class-IL,0.0
silu_0.2_ours_adam,5,0,Task-IL,50.0
silu_0.2_ours_adam,5,1,Class-IL,0.0
silu_0.2_ours_adam,5,1,Task-IL,54.0
silu_0.2_ours_adam,5,2,Class-IL,0.0
silu_0.2_ours_adam,5,2,Task-IL,43.9
silu_0.2_ours_adam,5,3,Class-IL,1.35
silu_0.2_ours_adam,5,3,Task-IL,47.25
silu_0.2_ours_adam,5,4,Class-IL,76.0
silu_0.2_ours_adam,5,4,Task-IL,92.2
silu_0.2_ours_adam,5,avg,Class-IL,15.47
silu_0.2_ours_adam,5,avg,Task-IL,57.47
