layer,task,epoch,overlap_ratio,current_dead,historical_dead,intersection
layer4,0,1,1.0,33,48,33
layer4,0,2,0.9714285714285714,35,48,34
layer4,1,0,0.6521739130434783,23,49,15
layer4,1,1,0.8947368421052632,19,57,17
layer4,1,2,1.0,19,59,19
layer4,2,0,0.8571428571428571,7,59,6
layer4,2,1,1.0,7,60,7
layer4,2,2,1.0,7,60,7
layer4,3,0,1.0,5,60,5
layer4,3,1,1.0,4,60,4
layer4,3,2,1.0,3,60,3
layer4,4,0,0.75,4,60,3
layer4,4,1,1.0,3,61,3
layer4,4,2,1.0,4,61,4
