neuron_id,death_task,death_epoch
36,2,0
29,3,0
107,3,0
60,3,2
19,4,0
28,4,0
35,4,0
41,4,0
47,4,0
52,4,0
69,4,0
75,4,0
85,4,0
110,4,0
158,4,7
