task,layer,inactive_count,epoch,model
1,conv1,0,0,relu_0.2_method1_sgd
1,layer1,0,0,relu_0.2_method1_sgd
1,layer2,0,0,relu_0.2_method1_sgd
1,layer3,0,0,relu_0.2_method1_sgd
1,layer4,92,0,relu_0.2_method1_sgd
1,conv1,0,1,relu_0.2_method1_sgd
1,layer1,0,1,relu_0.2_method1_sgd
1,layer2,0,1,relu_0.2_method1_sgd
1,layer3,0,1,relu_0.2_method1_sgd
1,layer4,1,1,relu_0.2_method1_sgd
1,conv1,0,2,relu_0.2_method1_sgd
1,layer1,0,2,relu_0.2_method1_sgd
1,layer2,0,2,relu_0.2_method1_sgd
1,layer3,0,2,relu_0.2_method1_sgd
1,layer4,20,2,relu_0.2_method1_sgd
1,conv1,0,3,relu_0.2_method1_sgd
1,layer1,0,3,relu_0.2_method1_sgd
1,layer2,0,3,relu_0.2_method1_sgd
1,layer3,0,3,relu_0.2_method1_sgd
1,layer4,0,3,relu_0.2_method1_sgd
1,conv1,0,4,relu_0.2_method1_sgd
1,layer1,0,4,relu_0.2_method1_sgd
1,layer2,0,4,relu_0.2_method1_sgd
1,layer3,0,4,relu_0.2_method1_sgd
1,layer4,0,4,relu_0.2_method1_sgd
1,conv1,0,5,relu_0.2_method1_sgd
1,layer1,0,5,relu_0.2_method1_sgd
1,layer2,0,5,relu_0.2_method1_sgd
1,layer3,0,5,relu_0.2_method1_sgd
1,layer4,0,5,relu_0.2_method1_sgd
1,conv1,0,6,relu_0.2_method1_sgd
1,layer1,0,6,relu_0.2_method1_sgd
1,layer2,0,6,relu_0.2_method1_sgd
1,layer3,0,6,relu_0.2_method1_sgd
1,layer4,0,6,relu_0.2_method1_sgd
1,conv1,0,7,relu_0.2_method1_sgd
1,layer1,0,7,relu_0.2_method1_sgd
1,layer2,0,7,relu_0.2_method1_sgd
1,layer3,0,7,relu_0.2_method1_sgd
1,layer4,0,7,relu_0.2_method1_sgd
1,conv1,0,8,relu_0.2_method1_sgd
1,layer1,0,8,relu_0.2_method1_sgd
1,layer2,0,8,relu_0.2_method1_sgd
1,layer3,0,8,relu_0.2_method1_sgd
1,layer4,0,8,relu_0.2_method1_sgd
1,conv1,0,9,relu_0.2_method1_sgd
1,layer1,0,9,relu_0.2_method1_sgd
1,layer2,0,9,relu_0.2_method1_sgd
1,layer3,0,9,relu_0.2_method1_sgd
1,layer4,0,9,relu_0.2_method1_sgd
2,conv1,0,0,relu_0.2_method1_sgd
2,layer1,0,0,relu_0.2_method1_sgd
2,layer2,0,0,relu_0.2_method1_sgd
2,layer3,0,0,relu_0.2_method1_sgd
2,layer4,0,0,relu_0.2_method1_sgd
2,conv1,0,1,relu_0.2_method1_sgd
2,layer1,0,1,relu_0.2_method1_sgd
2,layer2,0,1,relu_0.2_method1_sgd
2,layer3,0,1,relu_0.2_method1_sgd
2,layer4,107,1,relu_0.2_method1_sgd
2,conv1,0,2,relu_0.2_method1_sgd
2,layer1,0,2,relu_0.2_method1_sgd
2,layer2,0,2,relu_0.2_method1_sgd
2,layer3,0,2,relu_0.2_method1_sgd
2,layer4,70,2,relu_0.2_method1_sgd
2,conv1,0,3,relu_0.2_method1_sgd
2,layer1,0,3,relu_0.2_method1_sgd
2,layer2,0,3,relu_0.2_method1_sgd
2,layer3,0,3,relu_0.2_method1_sgd
2,layer4,170,3,relu_0.2_method1_sgd
2,conv1,1,4,relu_0.2_method1_sgd
2,layer1,0,4,relu_0.2_method1_sgd
2,layer2,0,4,relu_0.2_method1_sgd
2,layer3,0,4,relu_0.2_method1_sgd
2,layer4,27,4,relu_0.2_method1_sgd
2,conv1,1,5,relu_0.2_method1_sgd
2,layer1,0,5,relu_0.2_method1_sgd
2,layer2,0,5,relu_0.2_method1_sgd
2,layer3,0,5,relu_0.2_method1_sgd
2,layer4,66,5,relu_0.2_method1_sgd
2,conv1,0,6,relu_0.2_method1_sgd
2,layer1,0,6,relu_0.2_method1_sgd
2,layer2,0,6,relu_0.2_method1_sgd
2,layer3,0,6,relu_0.2_method1_sgd
2,layer4,1,6,relu_0.2_method1_sgd
2,conv1,0,7,relu_0.2_method1_sgd
2,layer1,0,7,relu_0.2_method1_sgd
2,layer2,0,7,relu_0.2_method1_sgd
2,layer3,0,7,relu_0.2_method1_sgd
2,layer4,124,7,relu_0.2_method1_sgd
2,conv1,0,8,relu_0.2_method1_sgd
2,layer1,0,8,relu_0.2_method1_sgd
2,layer2,0,8,relu_0.2_method1_sgd
2,layer3,0,8,relu_0.2_method1_sgd
2,layer4,189,8,relu_0.2_method1_sgd
2,conv1,0,9,relu_0.2_method1_sgd
2,layer1,0,9,relu_0.2_method1_sgd
2,layer2,0,9,relu_0.2_method1_sgd
2,layer3,0,9,relu_0.2_method1_sgd
2,layer4,133,9,relu_0.2_method1_sgd
3,conv1,1,0,relu_0.2_method1_sgd
3,layer1,0,0,relu_0.2_method1_sgd
3,layer2,0,0,relu_0.2_method1_sgd
3,layer3,0,0,relu_0.2_method1_sgd
3,layer4,223,0,relu_0.2_method1_sgd
3,conv1,2,1,relu_0.2_method1_sgd
3,layer1,0,1,relu_0.2_method1_sgd
3,layer2,0,1,relu_0.2_method1_sgd
3,layer3,0,1,relu_0.2_method1_sgd
3,layer4,144,1,relu_0.2_method1_sgd
3,conv1,2,2,relu_0.2_method1_sgd
3,layer1,0,2,relu_0.2_method1_sgd
3,layer2,0,2,relu_0.2_method1_sgd
3,layer3,0,2,relu_0.2_method1_sgd
3,layer4,212,2,relu_0.2_method1_sgd
3,conv1,3,3,relu_0.2_method1_sgd
3,layer1,0,3,relu_0.2_method1_sgd
3,layer2,0,3,relu_0.2_method1_sgd
3,layer3,0,3,relu_0.2_method1_sgd
3,layer4,190,3,relu_0.2_method1_sgd
3,conv1,4,4,relu_0.2_method1_sgd
3,layer1,0,4,relu_0.2_method1_sgd
3,layer2,0,4,relu_0.2_method1_sgd
3,layer3,0,4,relu_0.2_method1_sgd
3,layer4,117,4,relu_0.2_method1_sgd
3,conv1,5,5,relu_0.2_method1_sgd
3,layer1,0,5,relu_0.2_method1_sgd
3,layer2,0,5,relu_0.2_method1_sgd
3,layer3,0,5,relu_0.2_method1_sgd
3,layer4,189,5,relu_0.2_method1_sgd
3,conv1,4,6,relu_0.2_method1_sgd
3,layer1,0,6,relu_0.2_method1_sgd
3,layer2,0,6,relu_0.2_method1_sgd
3,layer3,0,6,relu_0.2_method1_sgd
3,layer4,62,6,relu_0.2_method1_sgd
3,conv1,6,7,relu_0.2_method1_sgd
3,layer1,0,7,relu_0.2_method1_sgd
3,layer2,0,7,relu_0.2_method1_sgd
3,layer3,0,7,relu_0.2_method1_sgd
3,layer4,104,7,relu_0.2_method1_sgd
3,conv1,6,8,relu_0.2_method1_sgd
3,layer1,0,8,relu_0.2_method1_sgd
3,layer2,0,8,relu_0.2_method1_sgd
3,layer3,0,8,relu_0.2_method1_sgd
3,layer4,38,8,relu_0.2_method1_sgd
3,conv1,7,9,relu_0.2_method1_sgd
3,layer1,0,9,relu_0.2_method1_sgd
3,layer2,0,9,relu_0.2_method1_sgd
3,layer3,0,9,relu_0.2_method1_sgd
3,layer4,25,9,relu_0.2_method1_sgd
4,conv1,9,0,relu_0.2_method1_sgd
4,layer1,0,0,relu_0.2_method1_sgd
4,layer2,0,0,relu_0.2_method1_sgd
4,layer3,0,0,relu_0.2_method1_sgd
4,layer4,291,0,relu_0.2_method1_sgd
4,conv1,10,1,relu_0.2_method1_sgd
4,layer1,0,1,relu_0.2_method1_sgd
4,layer2,0,1,relu_0.2_method1_sgd
4,layer3,0,1,relu_0.2_method1_sgd
4,layer4,180,1,relu_0.2_method1_sgd
4,conv1,12,2,relu_0.2_method1_sgd
