task,layer,inactive_count,epoch,model
1,layer2,4,21,relu_0.05_win50_method2_adam
1,layer3,6,21,relu_0.05_win50_method2_adam
1,layer4,3,21,relu_0.05_win50_method2_adam
1,conv1,2,22,relu_0.05_win50_method2_adam
1,layer1,1,22,relu_0.05_win50_method2_adam
1,layer2,3,22,relu_0.05_win50_method2_adam
1,layer3,4,22,relu_0.05_win50_method2_adam
1,layer4,1,22,relu_0.05_win50_method2_adam
1,conv1,1,23,relu_0.05_win50_method2_adam
1,layer1,1,23,relu_0.05_win50_method2_adam
1,layer2,4,23,relu_0.05_win50_method2_adam
1,layer3,1,23,relu_0.05_win50_method2_adam
1,layer4,1,23,relu_0.05_win50_method2_adam
1,conv1,1,24,relu_0.05_win50_method2_adam
1,layer1,1,24,relu_0.05_win50_method2_adam
1,layer2,2,24,relu_0.05_win50_method2_adam
1,layer3,4,24,relu_0.05_win50_method2_adam
1,layer4,2,24,relu_0.05_win50_method2_adam
1,conv1,1,25,relu_0.05_win50_method2_adam
1,layer1,1,25,relu_0.05_win50_method2_adam
1,layer2,2,25,relu_0.05_win50_method2_adam
1,layer3,3,25,relu_0.05_win50_method2_adam
1,layer4,2,25,relu_0.05_win50_method2_adam
1,conv1,2,26,relu_0.05_win50_method2_adam
1,layer1,2,26,relu_0.05_win50_method2_adam
1,layer2,2,26,relu_0.05_win50_method2_adam
1,layer3,1,26,relu_0.05_win50_method2_adam
1,layer4,2,26,relu_0.05_win50_method2_adam
1,conv1,2,27,relu_0.05_win50_method2_adam
1,layer1,1,27,relu_0.05_win50_method2_adam
1,layer2,3,27,relu_0.05_win50_method2_adam
1,layer3,1,27,relu_0.05_win50_method2_adam
1,layer4,1,27,relu_0.05_win50_method2_adam
1,conv1,1,28,relu_0.05_win50_method2_adam
1,layer1,1,28,relu_0.05_win50_method2_adam
1,layer2,2,28,relu_0.05_win50_method2_adam
1,layer3,4,28,relu_0.05_win50_method2_adam
1,layer4,2,28,relu_0.05_win50_method2_adam
1,conv1,3,29,relu_0.05_win50_method2_adam
1,layer1,2,29,relu_0.05_win50_method2_adam
1,layer2,3,29,relu_0.05_win50_method2_adam
1,layer3,3,29,relu_0.05_win50_method2_adam
1,layer4,1,29,relu_0.05_win50_method2_adam
1,conv1,2,30,relu_0.05_win50_method2_adam
1,layer1,2,30,relu_0.05_win50_method2_adam
1,layer2,3,30,relu_0.05_win50_method2_adam
1,layer3,2,30,relu_0.05_win50_method2_adam
1,layer4,2,30,relu_0.05_win50_method2_adam
1,conv1,2,31,relu_0.05_win50_method2_adam
1,layer1,1,31,relu_0.05_win50_method2_adam
1,layer2,3,31,relu_0.05_win50_method2_adam
1,layer3,1,31,relu_0.05_win50_method2_adam
1,layer4,2,31,relu_0.05_win50_method2_adam
1,conv1,2,32,relu_0.05_win50_method2_adam
1,layer1,2,32,relu_0.05_win50_method2_adam
1,layer2,2,32,relu_0.05_win50_method2_adam
1,layer3,1,32,relu_0.05_win50_method2_adam
1,layer4,5,32,relu_0.05_win50_method2_adam
1,conv1,2,33,relu_0.05_win50_method2_adam
1,layer1,2,33,relu_0.05_win50_method2_adam
1,layer2,1,33,relu_0.05_win50_method2_adam
1,layer3,2,33,relu_0.05_win50_method2_adam
1,layer4,2,33,relu_0.05_win50_method2_adam
1,conv1,1,34,relu_0.05_win50_method2_adam
1,layer1,2,34,relu_0.05_win50_method2_adam
1,layer2,3,34,relu_0.05_win50_method2_adam
1,layer3,1,34,relu_0.05_win50_method2_adam
